-1.24099148,13.97144908,1.38198087
-2.61974841,14.22830903,1.68214528
-1.24736518,13.93088856,1.54949855
-2.62946419,14.18616741,1.85439698
-4.02943612,14.49796656,1.90822603
-4.04406099,14.45876194,2.08293673
-5.44116084,14.78039257,2.10350726
-5.45887067,14.74691958,2.28356416
-6.79947526,15.08735157,2.35425909
-6.81807294,15.06360206,2.54225603
-3.40229987,35.36723419,1.16621272
-2.10553791,35.37800485,1.00187016
-3.43316959,35.40084224,1.31644162
-2.12829994,35.40075774,1.14988568
-0.93300152,35.41807747,0.88460642
-0.94972927,35.43220967,1.02949492
0.16192832,35.45423434,0.81849920
0.14815795,35.46187741,0.96120827
1.28046007,35.48643206,0.79327882
1.26848874,35.49018114,0.93515237
-7.87796039,15.54230083,2.58109204
-7.89647319,15.52947359,2.77671553
-8.91101620,16.09654299,2.84606559
-8.92931874,16.09608228,3.04816339
-9.92646238,16.71450970,3.13677141
-9.94729928,16.72454086,3.34419081
-10.92580748,17.32199099,3.40385874
-10.95506879,17.33904163,3.61626464
-8.91622728,34.61937274,1.90509889
-7.66667651,34.85072599,1.78534486
-8.96355984,34.65862707,2.04991591
-7.71415230,34.89506724,1.93226041
-6.27873106,34.99570454,1.60627343
-6.32492600,35.04332582,1.75727629
-4.81886937,35.12428054,1.38198313
-4.85836357,35.16666713,1.53370724
-11.71854420,18.10026027,3.61083504
-11.75851444,18.12390100,3.83618780
-12.46913621,18.83589574,3.78990389
-12.52965457,18.86518314,4.02945175
-13.17500514,19.60001676,3.95077088
-13.26515381,19.63607555,4.20148105
-13.83715401,20.45762994,4.06780514
-13.95771862,20.50554537,4.32521420
-14.17626053,21.19944667,4.08105205
-14.30169168,21.25706039,4.34499214
-14.54541185,21.98686032,4.07250683
-14.67031354,22.05138852,4.33644162
-14.98110710,22.81555829,4.05577213
-15.10124610,22.88384863,4.31383936
-15.48683066,23.67660268,4.01795038
-15.60039649,23.74503530,4.26574565
-12.31719215,33.52337483,2.14465916
-11.49891361,33.73570193,2.05448769
-12.35506642,33.56169974,2.30360638
-11.53933858,33.76822690,2.20946406
-10.67176771,33.99458112,1.97839904
-10.71575620,34.02572606,2.12813623
-9.81273343,34.29466185,1.93433194
-9.85915082,34.32817820,2.08020482
